# maestro2tex monte carlo -- test=mc_cell samples=200
#@ donominal=no numruns=40 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=all
#! ugf			cross(dB20(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! pm	60.0		value(phase(getData(\"loopGain\" ?result \"stb\")) ugf)
#! fpc			cross(phase(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! gm	10.0		(- value(dB20(getData(\"loopGain\" ?result \"stb\")) fpc))
#! aol_db			ymax(dB20(getData(\"loopGain\" ?result \"stb\")))
#! i_tot			abs(IDC(\"/POWER/SRC_VDD25/PLUS\"))
#! i_src_max			ymax(icell)
#! i_sink_max			abs(ymin(icell))
#! ce_hi			ymax(VS(\"/CE\"))
#! ce_lo			ymin(VS(\"/CE\"))
#! head_hi			(VAR(\"VDD25\") - ce_hi)
#! head_lo			ce_lo
#! re_err_0			value(re_err VAR(\"V_CM\"))
#! re_err_p10			value(re_err cross(icell 1e-05 1 \"rising\"))
#! rail_hi			(VAR(\"VDD25\") - ymax(VS(\"/CE\")))
#! rail_lo			ymin(VS(\"/CE\"))
35.4596	125.629	21833900	32.3896	7.56136	5.06425e-05	2.21447e-05	2.30951e-05	1.51574	0.972859	0.984264	0.972859	0.00126277	-0.0473202	0.984264	0.972859
34.3387	126.018	21446700	32.3015	7.33488	4.88271e-05	2.17802e-05	2.19708e-05	1.51136	0.98635	0.988638	0.98635	0.00266079	-0.0463913	0.988638	0.98635
42.3616	124.252	23844700	31.9205	8.79938	5.81963e-05	2.57269e-05	2.66075e-05	1.55872	0.93071	0.941277	0.93071	-0.0002917	-0.0422245	0.941277	0.93071
51.8002	123.602	26314800	30.9008	10.2478	7.14839e-05	3.11949e-05	3.20206e-05	1.62434	0.865753	0.875662	0.865753	0.00306865	-0.0307714	0.875662	0.865753
34.7485	125.876	21654700	32.6348	7.4176	4.96228e-05	2.18124e-05	2.29748e-05	1.51175	0.974302	0.988251	0.974302	0.000898482	-0.0488375	0.988251	0.974302
40.2048	124.552	23255800	32.057	8.43558	5.59313e-05	2.41515e-05	2.60509e-05	1.53982	0.93739	0.960182	0.93739	-0.000423412	-0.0447736	0.960182	0.93739
37.0145	125.262	22106800	31.9739	7.85039	5.28154e-05	2.35676e-05	2.34165e-05	1.53281	0.969002	0.967189	0.969002	0.00338761	-0.0419941	0.967189	0.969002
36.0536	125.488	21991200	32.3701	7.6717	5.0142e-05	2.17795e-05	2.39414e-05	1.51135	0.962704	0.988647	0.962704	-0.00311551	-0.053436	0.988647	0.962704
35.6498	125.581	22312500	32.1915	7.59724	5.126e-05	2.14534e-05	2.32012e-05	1.50744	0.971585	0.992559	0.971585	-0.00199184	-0.0522873	0.992559	0.971585
43.3493	124.114	24004000	31.625	8.96629	5.9459e-05	2.58266e-05	2.76155e-05	1.55992	0.918614	0.940081	0.918614	0.000289685	-0.0408015	0.940081	0.918614
