x y z
1.8 -7.9 60.11488468
1.8 -7.8 58.89184295
1.8 -7.7 57.68277346
1.8 -7.6 56.4871299
1.8 -7.5 55.30445235
1.8 -7.4 54.13462836
1.8 -7.3 52.97729299
1.8 -7.2 51.8321369
1.8 -7.1 50.69904994
1.8 -7 49.57809077
1.8 -6.9 48.46951959
1.8 -6.8 47.37384001
1.8 -6.7 46.29183773
1.8 -6.6 45.22460262
1.8 -6.5 44.17351698
1.8 -6.4 43.1401921
1.8 -6.3 42.12634353
1.8 -6.2 41.13361348
1.8 -6.1 40.16337248
1.8 -6 39.2165482
1.8 -5.9 38.29352483
1.8 -5.8 37.39413196
1.8 -5.7 36.517711
1.8 -5.6 35.66322854
1.8 -5.5 34.82940358
1.8 -5.4 34.01482466
1.8 -5.3 33.21804319
1.8 -5.2 32.43763744
1.8 -5.1 31.67225244
1.8 -5 30.92061902
1.8 -4.9 30.18156644
1.8 -4.8 29.45402954
1.8 -4.7 28.7370501
1.8 -4.6 28.02977164
1.8 -4.5 27.33143028
1.8 -4.4 26.64134447
1.8 -4.3 25.9589051
1.8 -4.2 25.28356652
1.8 -4.1 24.61483861
1.8 -4 23.95227982
1.8 -3.9 23.29549112
1.8 -3.8 22.64411077
1.8 -3.7 21.9978098
1.8 -3.6 21.35628799
1.8 -3.5 20.71927051
1.8 -3.4 20.08650494
1.8 -3.3 19.45775866
1.8 -3.2 18.83281662
1.8 -3.1 18.21147936
1.8 -3 17.59356133
1.8 -2.9 16.97888929
1.8 -2.8 16.36730109
1.8 -2.7 15.75864439
1.8 -2.6 15.1527757
1.8 -2.5 14.54955939
1.8 -2.4 13.94886692
1.8 -2.3 13.35057605
1.8 -2.2 12.75457017
1.8 -2.1 12.16073775
1.8 -2 11.56897172
1.8 -1.9 10.97916903
1.8 -1.8 10.39123011
1.8 -1.7 9.805058534
1.8 -1.6 9.220560535
1.8 -1.5 8.637644674
1.8 -1.4 8.05622147
1.8 -1.3 7.476203056
1.8 -1.2 6.897502846
1.8 -1.1 6.320035214
1.8 -1 5.74371517
1.8 -0.9 5.168458043
1.8 -0.8 4.594179155
1.8 -0.7 4.020793486
1.8 -0.6 3.448215341
1.8 -0.5 2.876357979
1.8 -0.4 2.305133246
1.8 -0.3 1.734451158
1.8 -0.2 1.164219472
1.8 -0.1 0.5943432047
1.8 0 0.02472411001
1.8 0.1 -0.5447399044
1.8 0.2 -1.114155426
1.8 0.3 -1.683634268
1.8 0.4 -2.253294302
1.8 0.5 -2.823260405
1.8 0.6 -3.393665549
1.8 0.7 -3.964652062
1.8 0.8 -4.536373099
1.8 0.9 -5.108994364
1.8 1 -5.682696146
1.8 1.1 -6.257675735
1.8 1.2 -6.834150317
1.8 1.3 -7.41236046
1.8 1.4 -7.992574357
1.8 1.5 -8.575093012
1.8 1.6 -9.160256654
1.8 1.7 -9.748452729
1.8 1.8 -10.34012596
1.8 1.9 -10.93579114
1.8 2 -11.53604959
1.8 2.1 -12.14161059
1.8 2.2 -12.75331964
1.8 2.3 -13.37219621
1.8 2.4 -13.99948514
1.8 2.5 -14.6367273
1.8 2.6 -15.28585889
1.8 2.7 -15.94935285
1.8 2.8 -16.63042368
1.8 2.9 -17.33332738
1.8 3 -18.06380203
1.8 3.1 -18.82970209
1.8 3.2 -19.6418443
1.8 3.3 -20.51486904
1.8 3.4 -21.46716279
1.8 3.5 -22.51716466
1.8 3.6 -23.67278794
1.8 3.7 -24.91959678
1.8 3.8 -26.22571357
1.8 3.9 -27.56156254
1.8 4 -28.91028472
1.8 4.1 -30.26520668
1.8 4.2 -31.62485807
1.8 4.3 -32.99003946
1.8 4.4 -34.36267587
1.8 4.5 -35.74558422
1.8 4.6 -37.14269621
1.8 4.7 -38.55962472
1.8 4.8 -40.00468246
1.8 4.9 -41.49065998
1.8 5 -43.03792578
1.8 5.1 -44.67977247
1.8 5.2 -46.47156728
1.8 5.3 -48.5064867
1.8 5.4 -50.93773953
1.8 5.5 -54.00385527
1.8 5.6 -60.20773475
1.8 5.7 -1500.018885
1.8 5.8 -1537.091458
1.8 5.9 -1552.099741
1.8 6 -1561.939591
1.8 6.1 -1569.290281
1.8 6.2 -1575.182262
1.8 6.3 -1580.113089
1.8 6.4 -1584.361412
1.8 6.5 -1588.099288
1.8 6.6 -1591.440556
1.8 6.7 -1594.464526
1.8 6.8 -1597.228708
1.8 6.9 -1599.776155
1.8 7 -1602.139955
1.8 7.1 -1604.346097
1.8 7.2 -1606.415372
1.8 7.3 -1608.364681
1.8 7.4 -1610.207947
1.8 7.5 -1611.956785
1.8 7.6 -1613.620982
1.8 7.7 -1615.208866
1.8 7.8 -1616.727582
1.8 7.9 -1618.183307
1.8 8 -1619.581419
1.9 -8 535.8942441
1.9 -7.9 530.2792111
1.9 -7.8 522.6258762
1.9 -7.7 511.0728132
1.9 -7.6 491.0917416
1.9 -7.5 453.3198175
1.9 -7.4 385.4960932
1.9 -7.3 232.4827449
1.9 -7.2 186.5849556
1.9 -7.1 165.4697555
1.9 -7 151.3775954
1.9 -6.9 140.7236654
1.9 -6.8 132.1160833
1.9 -6.7 124.8692554
1.9 -6.6 118.5944603
1.9 -6.5 113.0496521
1.9 -6.4 108.0736985
1.9 -6.3 103.5538178
1.9 -6.2 99.40792881
1.9 -6.1 95.57439661
1.9 -6 92.00573902
1.9 -5.9 88.66458633
1.9 -5.8 85.52099013
1.9 -5.7 82.55057344
1.9 -5.6 79.73322478
1.9 -5.5 77.05215448
1.9 -5.4 74.49319891
1.9 -5.3 72.04429819
1.9 -5.2 69.69509788
1.9 -5.1 67.43664088
1.9 -5 65.26112603
1.9 -4.9 63.16171677
1.9 -4.8 61.13238797
1.9 -4.7 59.16780195
1.9 -4.6 57.26320741
1.9 -4.5 55.41435633
1.9 -4.4 53.61743506
1.9 -4.3 51.86900684
1.9 -4.2 50.1659636
1.9 -4.1 48.50548515
1.9 -4 46.88500457
1.9 -3.9 45.30217867
1.9 -3.8 43.7548626
1.9 -3.7 42.24108798
1.9 -3.6 40.75904399
1.9 -3.5 39.30706091
1.9 -3.4 37.88359575
1.9 -3.3 36.48721967
1.9 -3.2 35.11660694
1.9 -3.1 33.77052519
1.9 -3 32.44782678
1.9 -2.9 31.14744115
1.9 -2.8 29.86836805
1.9 -2.7 28.60967141
1.9 -2.6 27.37047397
1.9 -2.5 26.14995238
1.9 -2.4 24.94733284
1.9 -2.3 23.76188715
1.9 -2.2 22.59292915
1.9 -2.1 21.43981154
1.9 -2 20.30192292
1.9 -1.9 19.17868515
1.9 -1.8 18.06955096
1.9 -1.7 16.97400177
1.9 -1.6 15.89154563
1.9 -1.5 14.82171544
1.9 -1.4 13.76406723
1.9 -1.3 12.71817866
1.9 -1.2 11.68364758
1.9 -1.1 10.66009075
1.9 -1 9.647142583
1.9 -0.9 8.644454125
1.9 -0.8 7.651691965
1.9 -0.7 6.668537318
1.9 -0.6 5.694685142
1.9 -0.5 4.729843325
1.9 -0.4 3.773731935
1.9 -0.3 2.826082513
1.9 -0.2 1.886637427
1.9 -0.1 0.9551492566
1.9 0 0.0313802324
1.9 0.1 -0.8848982976
1.9 0.2 -1.793906361
1.9 0.3 -2.695855826
1.9 0.4 -3.590950832
1.9 0.5 -4.479388199
1.9 0.6 -5.361357811
1.9 0.7 -6.237042968
1.9 0.8 -7.106620733
1.9 0.9 -7.970262242
1.9 1 -8.828133006
1.9 1.1 -9.680393195
1.9 1.2 -10.5271979
1.9 1.3 -11.3686974
1.9 1.4 -12.20503737
1.9 1.5 -13.03635915
1.9 1.6 -13.86279992
1.9 1.7 -14.68449293
1.9 1.8 -15.50156768
1.9 1.9 -16.31415012
1.9 2 -17.12236279
1.9 2.1 -17.92632506
1.9 2.2 -18.72615319
1.9 2.3 -19.5219606
1.9 2.4 -20.3138579
1.9 2.5 -21.10195314
1.9 2.6 -21.88635186
1.9 2.7 -22.66715728
1.9 2.8 -23.44447042
1.9 2.9 -24.21839018
1.9 3 -24.98901352
1.9 3.1 -25.75643554
1.9 3.2 -26.52074962
1.9 3.3 -27.28204751
1.9 3.4 -28.04041943
1.9 3.5 -28.79595425
1.9 3.6 -29.54873951
1.9 3.7 -30.29886158
1.9 3.8 -31.04640577
1.9 3.9 -31.79145639
1.9 4 -32.53409693
1.9 4.1 -33.27441012
1.9 4.2 -34.01247805
1.9 4.3 -34.74838231
1.9 4.4 -35.48220408
1.9 4.5 -36.21402426
1.9 4.6 -36.9439236
1.9 4.7 -37.67198284
1.9 4.8 -38.39828283
1.9 4.9 -39.1229047
1.9 5 -39.84592998
1.9 5.1 -40.5674408
1.9 5.2 -41.28752005
1.9 5.3 -42.00625156
1.9 5.4 -42.72372032
1.9 5.5 -43.44001271
1.9 5.6 -44.1552167
1.9 5.7 -44.86942218
1.9 5.8 -45.58272117
1.9 5.9 -46.29520824
1.9 6 -47.00698076
1.9 6.1 -47.71813941
1.9 6.2 -48.42878852
1.9 6.3 -49.13903666
1.9 6.4 -49.84899715
1.9 6.5 -50.55878875
1.9 6.6 -51.26853636
1.9 6.7 -51.97837186
1.9 6.8 -52.68843511
1.9 6.9 -53.39887506
1.9 7 -54.10985104
1.9 7.1 -54.8215343
1.9 7.2 -55.53410981
1.9 7.3 -56.24777835
1.9 7.4 -56.96275907
1.9 7.5 -57.67929252
1.9 7.6 -58.39764426
1.9 7.7 -59.11810939
1.9 7.8 -59.84101792
1.9 7.9 -60.56674159
1.9 8 -61.29570229
2 -8 476.6168623
2 -7.9 476.0807842
2 -7.8 475.5391838
2 -7.7 474.9918911
2 -7.6 474.4387277
2 -7.5 473.879506
2 -7.4 473.3140288
2 -7.3 472.7420882
2 -7.2 472.163465
2 -7.1 471.5779279
2 -7 470.9852327
2 -6.9 470.3851208
2 -6.8 469.7773186
2 -6.7 469.1615362
2 -6.6 468.5374655
2 -6.5 467.9047794
2 -6.4 467.2631297
2 -6.3 466.6121453
2 -6.2 465.9514302
2 -6.1 465.2805613
2 -6 464.5990853
2 -5.9 463.9065166
2 -5.8 463.2023333
2 -5.7 462.4859739
2 -5.6 461.7568332
2 -5.5 461.0142572
2 -5.4 460.257538
2 -5.3 459.4859077
2 -5.2 458.6985314
2 -5.1 457.8944986
2 -5 457.0728147
2 -4.9 456.2323895
2 -4.8 455.3720247
2 -4.7 454.4903996
2 -4.6 453.5860533
2 -4.5 452.6573642
2 -4.4 451.7025261
2 -4.3 450.7195189
2 -4.2 449.7060738
2 -4.1 448.6596307
2 -4 447.5772872
2 -3.9 446.4557351
2 -3.8 445.2911824
2 -3.7 444.079255
2 -3.6 442.8148742
2 -3.5 441.4920994
2 -3.4 440.1039257
2 -3.3 438.6420208
2 -3.2 437.0963763
2 -3.1 435.4548408
2 -3 433.7024838
2 -2.9 431.8207132
2 -2.8 429.786028
2 -2.7 427.5682155
2 -2.6 425.1276826
2 -2.5 422.4113997
2 -2.4 419.3465501
2 -2.3 415.8302643
2 -2.2 411.7124539
2 -2.1 406.7661242
2 -2 400.6345952
2 -1.9 392.7369221
2 -1.8 382.1059199
2 -1.7 367.1558626
2 -1.6 345.4608488
2 -1.5 313.2068912
2 -1.4 256.3488887
2 -1.3 127.2676981
2 -1.2 91.72920448
2 -1.1 72.38101479
2 -1 58.96395045
2 -0.9 48.62323557
2 -0.8 40.16825342
2 -0.7 32.99025213
2 -0.6 26.73568632
2 -0.5 21.18070881
2 -0.4 16.17446614
2 -0.3 11.61037876
2 -0.2 7.410306258
2 -0.1 3.515224123
2 0 -0.1205608393
2 0.1 -3.533156526
2 0.2 -6.751599515
2 0.3 -9.799593927
2 0.4 -12.69674569
2 0.5 -15.45945854
2 0.6 -18.10159738
2 0.7 -20.63498804
2 0.8 -23.06979954
2 0.9 -25.41484074
2 1 -27.67779323
2 1.1 -29.86539644
2 1.2 -31.98359611
2 1.3 -34.03766462
2 1.4 -36.03229936
2 1.5 -37.97170365
2 1.6 -39.85965401
2 1.7 -41.69955624
2 1.8 -43.49449263
2 1.9 -45.24726188
2 2 -46.96041305
2 2.1 -48.6362745
2 2.2 -50.27697887
2 2.3 -51.88448454
2 2.4 -53.46059422
2 2.5 -55.00697122
2 2.6 -56.52515352
2 2.7 -58.01656621
2 2.8 -59.48253238
2 2.9 -60.92428274
2 3 -62.34296412
2 3.1 -63.73964705
2 3.2 -65.11533249
2 3.3 -66.4709578
2 3.4 -67.80740214
2 3.5 -69.12549127
2 3.6 -70.42600192
2 3.7 -71.70966564
2 3.8 -72.9771724
2 3.9 -74.22917369
2 4 -75.46628552
2 4.1 -76.68909097
2 4.2 -77.89814261
2 4.3 -79.09396471
2 4.4 -80.27705521
2 4.5 -81.44788755
2 4.6 -82.60691234
2 4.7 -83.75455895
2 4.8 -84.89123685
2 4.9 -86.01733696
2 5 -87.13323285
2 5.1 -88.23928184
2 5.2 -89.33582607
2 5.3 -90.42319338
2 5.4 -91.50169827
2 5.5 -92.5716427
2 5.6 -93.63331684
2 5.7 -94.68699982
2 5.8 -95.73296037
2 5.9 -96.77145749
2 6 -97.80274097
2 6.1 -98.82705204
2 6.2 -99.84462378
2 6.3 -100.8556817
2 6.4 -101.8604442
2 6.5 -102.859123
2 6.6 -103.8519234
2 6.7 -104.8390451
2 6.8 -105.8206819
2 6.9 -106.7970229
2 7 -107.7682522
2 7.1 -108.7345495
2 7.2 -109.6960903
2 7.3 -110.6530466
2 7.4 -111.6055866
2 7.5 -112.5538756
2 7.6 -113.4980758
2 7.7 -114.4383471
2 7.8 -115.3748469
2 7.9 -116.3077308
2 8 -117.2371529
2.1 -8 378.463681
2.1 -7.9 377.9844863
2.1 -7.8 377.501259
2.1 -7.7 377.0138971
2.1 -7.6 376.5222944
2.1 -7.5 376.0263403
2.1 -7.4 375.5259194
2.1 -7.3 375.0209114
2.1 -7.2 374.5111904
2.1 -7.1 373.9966251
2.1 -7 373.4770782
2.1 -6.9 372.9524059
2.1 -6.8 372.4224577
2.1 -6.7 371.8870759
2.1 -6.6 371.346095
2.1 -6.5 370.7993412
2.1 -6.4 370.2466322
2.1 -6.3 369.6877761
2.1 -6.2 369.1225708
2.1 -6.1 368.5508037
2.1 -6 367.9722503
2.1 -5.9 367.3866738
2.1 -5.8 366.793824
2.1 -5.7 366.1934359
2.1 -5.6 365.5852292
2.1 -5.5 364.9689065
2.1 -5.4 364.3441521
2.1 -5.3 363.7106304
2.1 -5.2 363.0679842
2.1 -5.1 362.4158327
2.1 -5 361.7537694
2.1 -4.9 361.0813599
2.1 -4.8 360.3981388
2.1 -4.7 359.7036071
2.1 -4.6 358.9972289
2.1 -4.5 358.278427
2.1 -4.4 357.5465793
2.1 -4.3 356.8010134
2.1 -4.2 356.0410016
2.1 -4.1 355.2657539
2.1 -4 354.4744114
2.1 -3.9 353.6660375
2.1 -3.8 352.8396085
2.1 -3.7 351.9940024
2.1 -3.6 351.1279859
2.1 -3.5 350.2401993
2.1 -3.4 349.3291386
2.1 -3.3 348.3931344
2.1 -3.2 347.4303271
2.1 -3.1 346.438637
2.1 -3 345.4157284
2.1 -2.9 344.3589664
2.1 -2.8 343.2653644
2.1 -2.7 342.1315189
2.1 -2.6 340.9535304
2.1 -2.5 339.726903
2.1 -2.4 338.4464197
2.1 -2.3 337.1059829
2.1 -2.2 335.6984095
2.1 -2.1 334.215165
2.1 -2 332.6460133
2.1 -1.9 330.9785484
2.1 -1.8 329.1975598
2.1 -1.7 327.2841577
2.1 -1.6 325.2145437
2.1 -1.5 322.9582477
2.1 -1.4 320.4755443
2.1 -1.3 317.7135698
2.1 -1.2 314.6003308
2.1 -1.1 311.0351923
2.1 -1 306.8733311
2.1 -0.9 301.8996206
2.1 -0.8 295.7838904
2.1 -0.7 288.0043315
2.1 -0.6 277.7226227
2.1 -0.5 263.608342
2.1 -0.4 243.6380356
2.1 -0.3 214.5403321
2.1 -0.2 165.7091229
2.1 -0.1 37.93493687
2.1 0 -4.120729278
2.1 0.1 -24.77494522
2.1 0.2 -38.83744154
2.1 0.3 -49.56990483
2.1 0.4 -58.29527321
2.1 0.5 -65.675871
2.1 0.6 -72.09111985
2.1 0.7 -77.77894899
2.1 0.8 -82.89855997
2.1 0.9 -87.56181003
2.1 1 -91.8503477
2.1 1.1 -95.82562493
2.1 1.2 -99.53507073
2.1 1.3 -103.0160689
2.1 1.4 -106.2986158
2.1 1.5 -109.4071525
2.1 1.6 -112.36186
2.1 1.7 -115.1795986
2.1 1.8 -117.8745998
2.1 1.9 -120.4589878
2.1 2 -122.9431771
2.1 2.1 -125.3361802
2.1 2.2 -127.6458497
2.1 2.3 -129.8790691
2.1 2.4 -132.0419072
2.1 2.5 -134.1397415
2.1 2.6 -136.1773605
2.1 2.7 -138.1590462
2.1 2.8 -140.0886441
2.1 2.9 -141.9696205
2.1 3 -143.805111
2.1 3.1 -145.5979617
2.1 3.2 -147.3507638
2.1 3.3 -149.0658834
2.1 3.4 -150.7454869
2.1 3.5 -152.3915634
2.1 3.6 -154.0059433
2.1 3.7 -155.5903152
2.1 3.8 -157.1462399
2.1 3.9 -158.6751638
2.1 4 -160.1784293
2.1 4.1 -161.6572851
2.1 4.2 -163.1128946
2.1 4.3 -164.5463438
2.1 4.4 -165.958648
2.1 4.5 -167.3507582
2.1 4.6 -168.7235663
2.1 4.7 -170.0779099
2.1 4.8 -171.4145772
2.1 4.9 -172.7343106
2.1 5 -174.0378102
2.1 5.1 -175.3257374
2.1 5.2 -176.5987177
2.1 5.3 -177.8573434
2.1 5.4 -179.1021758
2.1 5.5 -180.3337478
2.1 5.6 -181.5525657
2.1 5.7 -182.7591111
2.1 5.8 -183.9538426
2.1 5.9 -185.1371977
2.1 6 -186.3095935
2.1 6.1 -187.4714288
2.1 6.2 -188.6230849
2.1 6.3 -189.7649269
2.1 6.4 -190.8973046
2.1 6.5 -192.0205536
2.1 6.6 -193.1349965
2.1 6.7 -194.240943
2.1 6.8 -195.3386916
2.1 6.9 -196.4285294
2.1 7 -197.5107338
2.1 7.1 -198.5855723
2.1 7.2 -199.6533036
2.1 7.3 -200.7141781
2.1 7.4 -201.7684383
2.1 7.5 -202.8163194
2.1 7.6 -203.8580501
2.1 7.7 -204.8938526
2.1 7.8 -205.9239433
2.1 7.9 -206.9485333
2.1 8 -207.9678287
2.2 -8 278.6224287
2.2 -7.9 278.1479373
2.2 -7.8 277.6695237
2.2 -7.7 277.1870904
2.2 -7.6 276.700536
2.2 -7.5 276.2097549
2.2 -7.4 275.714637
2.2 -7.3 275.2150676
2.2 -7.2 274.7109268
2.2 -7.1 274.2020898
2.2 -7 273.6884258
2.2 -6.9 273.1697984
2.2 -6.8 272.6460646
2.2 -6.7 272.1170749
2.2 -6.6 271.5826724
2.2 -6.5 271.0426927
2.2 -6.4 270.4969634
2.2 -6.3 269.945303
2.2 -6.2 269.387521
2.2 -6.1 268.8234168
2.2 -6 268.2527792
2.2 -5.9 267.6753853
2.2 -5.8 267.091
2.2 -5.7 266.499375
2.2 -5.6 265.9002474
2.2 -5.5 265.2933389
2.2 -5.4 264.6783547
2.2 -5.3 264.0549815
2.2 -5.2 263.4228866
2.2 -5.1 262.7817158
2.2 -5 262.1310918
2.2 -4.9 261.4706118
2.2 -4.8 260.7998453
2.2 -4.7 260.1183315
2.2 -4.6 259.4255763
2.2 -4.5 258.7210491
2.2 -4.4 258.0041789
2.2 -4.3 257.2743502
2.2 -4.2 256.5308983
2.2 -4.1 255.7731034
2.2 -4 255.0001853
2.2 -3.9 254.2112953
2.2 -3.8 253.4055088
2.2 -3.7 252.5818156
2.2 -3.6 251.7391087
2.2 -3.5 250.8761724
2.2 -3.4 249.9916667
2.2 -3.3 249.0841106
2.2 -3.2 248.1518611
2.2 -3.1 247.1930891
2.2 -3 246.2057508
2.2 -2.9 245.1875524
2.2 -2.8 244.1359084
2.2 -2.7 243.0478909
2.2 -2.6 241.9201666
2.2 -2.5 240.7489204
2.2 -2.4 239.529759
2.2 -2.3 238.2575907
2.2 -2.2 236.9264729
2.2 -2.1 235.5294155
2.2 -2 234.058128
2.2 -1.9 232.5026848
2.2 -1.8 230.851082
2.2 -1.7 229.0886368
2.2 -1.6 227.1971623
2.2 -1.5 225.153814
2.2 -1.4 222.9294422
2.2 -1.3 220.4861892
2.2 -1.2 217.7738991
2.2 -1.1 214.7246113
2.2 -1 211.2438793
2.2 -0.9 207.1966815
2.2 -0.8 202.3839247
2.2 -0.7 196.5024195
2.2 -0.6 189.0764547
2.2 -0.5 179.345122
2.2 -0.4 166.0983761
2.2 -0.3 147.4837927
2.2 -0.2 120.6030195
2.2 -0.1 77.96760938
2.2 0 -45.87811966
2.2 0.1 -98.61701355
2.2 0.2 -121.5447819
2.2 0.3 -136.5110591
2.2 0.4 -147.7486734
2.2 0.5 -156.7978577
2.2 0.6 -164.404649
2.2 0.7 -170.9874571
2.2 0.8 -176.8048308
2.2 0.9 -182.02791
2.2 1 -186.7759492
2.2 1.1 -191.135428
2.2 1.2 -195.1710895
2.2 1.3 -198.9326833
2.2 1.4 -202.4592772
2.2 1.5 -205.78212
2.2 1.6 -208.9266034
2.2 1.7 -211.9136436
2.2 1.8 -214.7606782
2.2 1.9 -217.4823987
2.2 2 -220.0913005
2.2 2.1 -222.5981005
2.2 2.2 -225.0120607
2.2 2.3 -227.3412409
2.2 2.4 -229.5926985
2.2 2.5 -231.7726491
2.2 2.6 -233.8865951
2.2 2.7 -235.9394319
2.2 2.8 -237.9355338
2.2 2.9 -239.8788259
2.2 3 -241.7728441
2.2 3.1 -243.6207846
2.2 3.2 -245.425547
2.2 3.3 -247.1897694
2.2 3.4 -248.9158598
2.2 3.5 -250.6060218
2.2 3.6 -252.2622774
2.2 3.7 -253.8864867
2.2 3.8 -255.4803648
2.2 3.9 -257.0454969
2.2 4 -258.5833506
2.2 4.1 -260.0952882
2.2 4.2 -261.5825761
2.2 4.3 -263.046394
2.2 4.4 -264.4878428
2.2 4.5 -265.9079514
2.2 4.6 -267.3076831
2.2 4.7 -268.6879413
2.2 4.8 -270.0495743
2.2 4.9 -271.3933798
2.2 5 -272.7201093
2.2 5.1 -274.0304713
2.2 5.2 -275.3251349
2.2 5.3 -276.604733
2.2 5.4 -277.8698643
2.2 5.5 -279.1210966
2.2 5.6 -280.3589688
2.2 5.7 -281.5839924
2.2 5.8 -282.7966546
2.2 5.9 -283.9974187
2.2 6 -285.1867266
2.2 6.1 -286.3650001
2.2 6.2 -287.532642
2.2 6.3 -288.6900376
2.2 6.4 -289.8375556
2.2 6.5 -290.9755495
2.2 6.6 -292.1043583
2.2 6.7 -293.2243078
2.2 6.8 -294.335711
2.2 6.9 -295.4388692
2.2 7 -296.5340727
2.2 7.1 -297.6216015
2.2 7.2 -298.701726
2.2 7.3 -299.7747076
2.2 7.4 -300.8407992
2.2 7.5 -301.900246
2.2 7.6 -302.9532859
2.2 7.7 -304.0001498
2.2 7.8 -305.0410625
2.2 7.9 -306.0762431
2.2 8 -307.105905
2.3 -8 178.6326276
2.3 -7.9 178.1584375
2.3 -7.8 177.6803321
2.3 -7.7 177.1982143
2.3 -7.6 176.711983
2.3 -7.5 176.2215329
2.3 -7.4 175.7267542
2.3 -7.3 175.2275326
2.3 -7.2 174.7237486
2.3 -7.1 174.2152778
2.3 -7 173.7019898
2.3 -6.9 173.1837485
2.3 -6.8 172.6604116
2.3 -6.7 172.13183
2.3 -6.6 171.5978474
2.3 -6.5 171.0583
2.3 -6.4 170.5130158
2.3 -6.3 169.9618142
2.3 -6.2 169.4045054
2.3 -6.1 168.8408894
2.3 -6 168.2707559
2.3 -5.9 167.693883
2.3 -5.8 167.1100364
2.3 -5.7 166.5189687
2.3 -5.6 165.9204183
2.3 -5.5 165.3141081
2.3 -5.4 164.6997444
2.3 -5.3 164.0770154
2.3 -5.2 163.4455899
2.3 -5.1 162.8051155
2.3 -5 162.1552163
2.3 -4.9 161.4954918
2.3 -4.8 160.8255135
2.3 -4.7 160.1448229
2.3 -4.6 159.4529286
2.3 -4.5 158.7493028
2.3 -4.4 158.0333776
2.3 -4.3 157.3045409
2.3 -4.2 156.5621319
2.3 -4.1 155.8054351
2.3 -4 155.0336751
2.3 -3.9 154.2460084
2.3 -3.8 153.4415165
2.3 -3.7 152.6191958
2.3 -3.6 151.7779471
2.3 -3.5 150.9165631
2.3 -3.4 150.0337139
2.3 -3.3 149.1279295
2.3 -3.2 148.1975798
2.3 -3.1 147.2408507
2.3 -3 146.2557155
2.3 -2.9 145.2399005
2.3 -2.8 144.1908439
2.3 -2.7 143.1056453
2.3 -2.6 141.9810046
2.3 -2.5 140.8131458
2.3 -2.4 139.5977231
2.3 -2.3 138.3297025
2.3 -2.2 137.0032116
2.3 -2.1 135.6113478
2.3 -2 134.1459292
2.3 -1.9 132.5971684
2.3 -1.8 130.9532378
2.3 -1.7 129.1996835
2.3 -1.6 127.3186212
2.3 -1.5 125.2876117
2.3 -1.4 123.0780594
2.3 -1.3 120.6528809
2.3 -1.2 117.9630263
2.3 -1.1 114.9421585
2.3 -1 111.4982802
2.3 -0.9 107.5001799
2.3 -0.8 102.7548736
2.3 -0.7 96.96923382
2.3 -0.6 89.68435601
2.3 -0.5 80.16694678
2.3 -0.4 67.24912911
2.3 -0.3 49.13725544
2.3 -0.2 23.0542699
2.3 -0.1 -17.68369652
2.3 0 -137.2001773
2.3 0.1 -196.2151308
2.3 0.2 -220.1519509
2.3 0.3 -235.5197967
2.3 0.4 -246.9754716
2.3 0.5 -256.1617063
2.3 0.6 -263.8627691
2.3 0.7 -270.514497
2.3 0.8 -276.384517
2.3 0.9 -281.6491659
2.3 1 -286.4308899
2.3 1.1 -290.8182384
2.3 1.2 -294.8773559
2.3 1.3 -298.6589756
2.3 1.4 -302.202876
2.3 1.5 -305.5408321
2.3 1.6 -308.6986339
2.3 1.7 -311.6975051
2.3 1.8 -314.5551236
2.3 1.9 -317.2863722
2.3 2 -319.9039001
2.3 2.1 -322.4185496
2.3 2.2 -324.8396856
2.3 2.3 -327.1754534
2.3 2.4 -329.432982
2.3 2.5 -331.6185473
2.3 2.6 -333.737703
2.3 2.7 -335.7953883
2.3 2.8 -337.7960152
2.3 2.9 -339.7435415
2.3 3 -341.6415312
2.3 3.1 -343.4932054
2.3 3.2 -345.3014854
2.3 3.3 -347.0690284
2.3 3.4 -348.7982593
2.3 3.5 -350.4913968
2.3 3.6 -352.1504761
2.3 3.7 -353.7773695
2.3 3.8 -355.3738027
2.3 3.9 -356.9413704
2.3 4 -358.4815491
2.3 4.1 -359.9957088
2.3 4.2 -361.4851232
2.3 4.3 -362.9509784
2.3 4.4 -364.3943811
2.3 4.5 -365.8163657
2.3 4.6 -367.2179003
2.3 4.7 -368.5998928
2.3 4.8 -369.9631957
2.3 4.9 -371.3086106
2.3 5 -372.6368923
2.3 5.1 -373.9487527
2.3 5.2 -375.2448638
2.3 5.3 -376.5258612
2.3 5.4 -377.7923463
2.3 5.5 -379.0448893
2.3 5.6 -380.284031
2.3 5.7 -381.5102854
2.3 5.8 -382.7241413
2.3 5.9 -383.9260639
2.3 6 -385.1164968
2.3 6.1 -386.2958633
2.3 6.2 -387.4645677
2.3 6.3 -388.6229966
2.3 6.4 -389.77152
2.3 6.5 -390.9104928
2.3 6.6 -392.0402549
2.3 6.7 -393.1611333
2.3 6.8 -394.2734419
2.3 6.9 -395.3774829
2.3 7 -396.4735477
2.3 7.1 -397.561917
2.3 7.2 -398.6428621
2.3 7.3 -399.716645
2.3 7.4 -400.7835194
2.3 7.5 -401.8437311
2.3 7.6 -402.8975186
2.3 7.7 -403.9451136
2.3 7.8 -404.9867414
2.3 7.9 -406.0226214
2.3 8 -407.0529677
2.4 -8 78.63318511
2.4 -7.9 78.15901146
2.4 -7.8 77.68092293
2.4 -7.7 77.1988224
2.4 -7.6 76.71260875
2.4 -7.5 76.22217671
